8.000000000000000000e+00,9.928210487138010576e-01
1.000000000000000000e+01,9.947874282446609318e-01
1.200000000000000000e+01,9.939458356362399494e-01
1.400000000000000000e+01,9.936139472163360020e-01
1.600000000000000000e+01,9.889538198403649005e-01
1.800000000000000000e+01,9.949587646526196760e-01
2.000000000000000000e+01,9.893017127799736965e-01
2.200000000000000000e+01,9.812964930924548135e-01
2.400000000000000000e+01,9.638052586463271565e-01
2.600000000000000000e+01,9.216410785705070330e-01
2.800000000000000000e+01,8.226032607884962156e-01
3.000000000000000000e+01,6.525698955097429810e-01
3.200000000000000000e+01,4.001023101893370071e-01
3.400000000000000000e+01,1.777085398668743765e-01
3.600000000000000000e+01,6.870573041039128304e-02
3.800000000000000000e+01,2.246383648939953570e-02
4.000000000000000000e+01,8.414526129317980233e-03
4.200000000000000000e+01,4.801740003346160676e-03
4.400000000000000000e+01,2.825548824180835333e-03
