0.000000000000000000e+00,8.823130573554983647e-01
2.000000000000000000e+00,8.676841236118141287e-01
4.000000000000000000e+00,8.528410560759620562e-01
6.000000000000000000e+00,7.571512967108050551e-01
8.000000000000000000e+00,7.161535600983240935e-01
1.000000000000000000e+01,5.727312605892942443e-01
1.200000000000000000e+01,4.524074267503129798e-01
1.400000000000000000e+01,2.581617626669114873e-01
1.600000000000000000e+01,7.324936343636839764e-02
1.800000000000000000e+01,1.226682138283714460e-02
2.000000000000000000e+01,4.875076257690989963e-03
2.200000000000000000e+01,1.686835399632253315e-03
2.400000000000000000e+01,4.500112562195874829e-04
2.600000000000000000e+01,3.017956828152989243e-04
2.800000000000000000e+01,4.615587484993774296e-04
3.000000000000000000e+01,5.325522450144013929e-04
3.200000000000000000e+01,4.255319189254966111e-04
3.400000000000000000e+01,4.252217239417812916e-04
3.600000000000000000e+01,1.951219537565920456e-04
3.800000000000000000e+01,7.347988529450311676e-04
