2.000000000000000000e+00,9.897360039226512640e-01
4.000000000000000000e+00,9.866259539735392492e-01
6.000000000000000000e+00,9.765827493050389663e-01
8.000000000000000000e+00,9.494740371928238609e-01
1.000000000000000000e+01,8.487847059191786503e-01
1.200000000000000000e+01,5.941010538443965983e-01
1.400000000000000000e+01,2.155510540757408222e-01
1.600000000000000000e+01,4.573384421288724522e-02
1.800000000000000000e+01,8.904072373604281915e-03
2.000000000000000000e+01,2.415639583582625174e-03
2.200000000000000000e+01,3.961484514196898961e-03
2.400000000000000000e+01,2.827233132115840146e-03
2.600000000000000000e+01,4.064143348698305569e-03
2.800000000000000000e+01,1.337750828280302598e-03
3.000000000000000000e+01,3.220027116017818922e-03
3.200000000000000000e+01,1.813838823814937400e-03
3.400000000000000000e+01,1.010338345864661728e-03
3.600000000000000000e+01,1.252107507686204407e-03
