2.000000000000000000e+00,9.951204821762286157e-01
4.000000000000000000e+00,9.944742649846551874e-01
6.000000000000000000e+00,9.941822302372019804e-01
8.000000000000000000e+00,9.919163370436867577e-01
1.000000000000000000e+01,9.843526239446001025e-01
1.200000000000000000e+01,9.583617980890494215e-01
1.400000000000000000e+01,8.552822272670532744e-01
1.600000000000000000e+01,5.783108683455839838e-01
1.800000000000000000e+01,2.256275215540522461e-01
2.000000000000000000e+01,5.288385099557625646e-02
2.200000000000000000e+01,1.328346063509089868e-02
2.400000000000000000e+01,5.394621592232872603e-03
2.600000000000000000e+01,3.230611616374298375e-03
2.800000000000000000e+01,3.033028267118094250e-03
3.000000000000000000e+01,1.809394776508953034e-03
3.200000000000000000e+01,5.220916424388845605e-04
3.400000000000000000e+01,1.293965415833431276e-03
3.600000000000000000e+01,4.614400425084160310e-04
