8.000000000000000000e+00,9.859657167681326051e-01
1.000000000000000000e+01,9.887299098392786645e-01
1.200000000000000000e+01,9.927183417566074475e-01
1.400000000000000000e+01,9.922033738127864488e-01
1.600000000000000000e+01,9.923355638567891157e-01
1.800000000000000000e+01,9.921084642985946722e-01
2.000000000000000000e+01,9.903596049256961908e-01
2.200000000000000000e+01,9.906650441896469594e-01
2.400000000000000000e+01,9.838768043102408267e-01
2.600000000000000000e+01,9.625316633830566238e-01
2.800000000000000000e+01,9.160004207868714943e-01
3.000000000000000000e+01,8.159904723131984339e-01
3.200000000000000000e+01,6.255749832794179621e-01
3.400000000000000000e+01,3.821681923026706840e-01
3.600000000000000000e+01,1.760185962420094397e-01
3.800000000000000000e+01,6.388945408221941014e-02
4.000000000000000000e+01,2.087694756644638619e-02
4.200000000000000000e+01,5.983523058816548126e-03
4.400000000000000000e+01,4.061251664447403445e-03
