2.000000000000000000e+00,9.793092949452609774e-01
4.000000000000000000e+00,9.825987117791775693e-01
6.000000000000000000e+00,9.826015669084510185e-01
8.000000000000000000e+00,9.841744882907519365e-01
1.000000000000000000e+01,9.833335267275664648e-01
1.200000000000000000e+01,9.837946614974817372e-01
1.400000000000000000e+01,9.828400012072149305e-01
1.600000000000000000e+01,9.799831789088755407e-01
1.800000000000000000e+01,9.756923352888178247e-01
2.000000000000000000e+01,9.612142190207527692e-01
2.200000000000000000e+01,9.228312730720773516e-01
2.400000000000000000e+01,8.280132295175242074e-01
2.600000000000000000e+01,6.317853951052573303e-01
2.800000000000000000e+01,3.795750668951385909e-01
3.000000000000000000e+01,1.569763430708618623e-01
3.200000000000000000e+01,4.690777414998813233e-02
3.400000000000000000e+01,1.928418604304426090e-02
3.600000000000000000e+01,3.176497409823798076e-03
