2.000000000000000000e+00,9.913928819866266728e-01
4.000000000000000000e+00,9.923496895994556866e-01
6.000000000000000000e+00,9.905868881717196928e-01
8.000000000000000000e+00,9.905132161214308395e-01
1.000000000000000000e+01,9.885595694691563518e-01
1.200000000000000000e+01,9.853808728562490904e-01
1.400000000000000000e+01,9.780456206314276368e-01
1.600000000000000000e+01,9.475091805981232795e-01
1.800000000000000000e+01,8.580369850264871756e-01
2.000000000000000000e+01,6.552437089577425322e-01
2.200000000000000000e+01,3.891850453683095012e-01
2.400000000000000000e+01,1.599357682455889440e-01
2.600000000000000000e+01,3.971945692807225814e-02
2.800000000000000000e+01,9.361929597711527579e-03
3.000000000000000000e+01,3.286765544057857012e-03
3.200000000000000000e+01,3.577248148237842026e-03
3.400000000000000000e+01,2.149360261167548858e-03
3.600000000000000000e+01,1.868895618116911579e-03
