8.000000000000000000e+00,9.917974152320091497e-01
1.000000000000000000e+01,9.955590499477281474e-01
1.200000000000000000e+01,9.951787603328995369e-01
1.400000000000000000e+01,9.945685659307847981e-01
1.600000000000000000e+01,9.958531041907572323e-01
1.800000000000000000e+01,9.955312366557761417e-01
2.000000000000000000e+01,9.933680178377450876e-01
2.200000000000000000e+01,9.893820765482818080e-01
2.400000000000000000e+01,9.850842873013573309e-01
2.600000000000000000e+01,9.661929331122990350e-01
2.800000000000000000e+01,9.309825017734688624e-01
3.000000000000000000e+01,8.399348653632550121e-01
3.200000000000000000e+01,6.425702811244979884e-01
3.400000000000000000e+01,3.873567309745853393e-01
3.600000000000000000e+01,1.895819498710484552e-01
3.800000000000000000e+01,6.973070017953321431e-02
4.000000000000000000e+01,2.856343320873893157e-02
4.200000000000000000e+01,1.601572206284307409e-02
4.400000000000000000e+01,7.745147757134295333e-03
