2.000000000000000000e+00,9.819008866663914148e-01
4.000000000000000000e+00,9.805410125858089465e-01
6.000000000000000000e+00,9.827677230867630787e-01
8.000000000000000000e+00,9.800113721608133543e-01
1.000000000000000000e+01,9.818017655739632588e-01
1.200000000000000000e+01,9.812076171221864040e-01
1.400000000000000000e+01,9.806610744373603916e-01
1.600000000000000000e+01,9.793043668295589033e-01
1.800000000000000000e+01,9.732869779727968407e-01
2.000000000000000000e+01,9.598824469495136347e-01
2.200000000000000000e+01,9.194226178345463740e-01
2.400000000000000000e+01,8.114915769088167918e-01
2.600000000000000000e+01,6.147204072091660976e-01
2.800000000000000000e+01,3.565266445603268997e-01
3.000000000000000000e+01,1.492916998171128495e-01
3.200000000000000000e+01,4.591929586552619819e-02
3.400000000000000000e+01,9.931435804112801261e-03
3.600000000000000000e+01,2.998170491160904137e-03
