2.000000000000000000e+00,9.884724702809625230e-01
4.000000000000000000e+00,9.878097008285052771e-01
6.000000000000000000e+00,9.762893830716257160e-01
8.000000000000000000e+00,9.517093039220172468e-01
1.000000000000000000e+01,8.560174248499166083e-01
1.200000000000000000e+01,6.214641683394651617e-01
1.400000000000000000e+01,2.582395093650721729e-01
1.600000000000000000e+01,4.799372879990036755e-02
1.800000000000000000e+01,1.017284031253316845e-02
2.000000000000000000e+01,5.230913272679164200e-03
2.200000000000000000e+01,3.144812317600885563e-03
2.400000000000000000e+01,3.303712293855095086e-03
2.600000000000000000e+01,3.155794130841699848e-03
2.800000000000000000e+01,2.114102393518723765e-03
3.000000000000000000e+01,3.278076861574543040e-03
3.200000000000000000e+01,8.528057308545113416e-04
3.400000000000000000e+01,1.767963172993528573e-03
3.600000000000000000e+01,1.952860126393446980e-03
