8.000000000000000000e+00,9.955933027036578675e-01
1.000000000000000000e+01,9.960517928665886256e-01
1.200000000000000000e+01,9.953194497892410286e-01
1.400000000000000000e+01,9.912960587271042456e-01
1.600000000000000000e+01,9.915352504638218489e-01
1.800000000000000000e+01,9.873459707779823624e-01
2.000000000000000000e+01,9.854156149081263472e-01
2.200000000000000000e+01,9.783406988204622623e-01
2.400000000000000000e+01,9.587772496312080284e-01
2.600000000000000000e+01,9.264995733305140257e-01
2.800000000000000000e+01,8.311631738186887608e-01
3.000000000000000000e+01,6.548236995291238927e-01
3.200000000000000000e+01,4.221085353124032213e-01
3.400000000000000000e+01,2.031860935249185929e-01
3.600000000000000000e+01,5.839767013764871062e-02
3.800000000000000000e+01,2.261613691931540354e-02
4.000000000000000000e+01,9.189744867761128269e-03
4.200000000000000000e+01,7.997024363027710470e-03
4.400000000000000000e+01,2.464766479175883179e-03
