2.000000000000000000e+00,9.802878554374747644e-01
4.000000000000000000e+00,9.783956091140753042e-01
6.000000000000000000e+00,9.811584755667480673e-01
8.000000000000000000e+00,9.799390932260624298e-01
1.000000000000000000e+01,9.836074581087946855e-01
1.200000000000000000e+01,9.822240814467594339e-01
1.400000000000000000e+01,9.793727675242204223e-01
1.600000000000000000e+01,9.807904600042195442e-01
1.800000000000000000e+01,9.733778426872522482e-01
2.000000000000000000e+01,9.596796751062884878e-01
2.200000000000000000e+01,9.205138845661721136e-01
2.400000000000000000e+01,8.165434594748143260e-01
2.600000000000000000e+01,6.130114129888054597e-01
2.800000000000000000e+01,3.578195676554851157e-01
3.000000000000000000e+01,1.457348676599397319e-01
3.200000000000000000e+01,4.303826026229388979e-02
3.400000000000000000e+01,9.976844883612060594e-03
3.600000000000000000e+01,3.149863747670125606e-03
