2.000000000000000000e+00,9.801359544616587982e-01
4.000000000000000000e+00,9.789989803223916320e-01
6.000000000000000000e+00,9.763961297797049133e-01
8.000000000000000000e+00,9.800821788569442639e-01
1.000000000000000000e+01,9.819653488527660956e-01
1.200000000000000000e+01,9.792491904592878216e-01
1.400000000000000000e+01,9.718762166809075120e-01
1.600000000000000000e+01,9.571941227667757346e-01
1.800000000000000000e+01,9.021702822785446774e-01
2.000000000000000000e+01,7.537449445418409333e-01
2.200000000000000000e+01,4.877646817237648036e-01
2.400000000000000000e+01,2.385861771274052912e-01
2.600000000000000000e+01,7.405781455084643750e-02
2.800000000000000000e+01,1.894184340772015959e-02
3.000000000000000000e+01,4.708373162272974644e-03
3.200000000000000000e+01,3.234115762809332273e-03
3.400000000000000000e+01,2.726335118021261470e-03
3.600000000000000000e+01,2.085050033302882338e-03
