2.000000000000000000e+00,9.737308121627178403e-01
4.000000000000000000e+00,9.762828805519621067e-01
6.000000000000000000e+00,9.766108516535672024e-01
8.000000000000000000e+00,9.793133760761344453e-01
1.000000000000000000e+01,9.795292319734610897e-01
1.200000000000000000e+01,9.787042122522942034e-01
1.400000000000000000e+01,9.756801661474558962e-01
1.600000000000000000e+01,9.585679140843071933e-01
1.800000000000000000e+01,9.097550573199697510e-01
2.000000000000000000e+01,7.661892852524780917e-01
2.200000000000000000e+01,5.006414746061149668e-01
2.400000000000000000e+01,2.526731760551207961e-01
2.600000000000000000e+01,8.212734837059268433e-02
2.800000000000000000e+01,2.212657693879434284e-02
3.000000000000000000e+01,4.087206350307644349e-03
3.200000000000000000e+01,2.456904754465743992e-03
3.400000000000000000e+01,1.929383391420714427e-03
3.600000000000000000e+01,2.089885719507270263e-03
