0.000000000000000000e+00,8.184875146724576167e-01
2.000000000000000000e+00,7.768697572555830488e-01
4.000000000000000000e+00,7.205915580019911504e-01
6.000000000000000000e+00,6.340191575996702023e-01
8.000000000000000000e+00,5.755678633918407394e-01
1.000000000000000000e+01,4.361916476091060590e-01
1.200000000000000000e+01,3.244329670745229599e-01
1.400000000000000000e+01,1.862656097121184740e-01
1.600000000000000000e+01,9.021594225512029330e-02
1.800000000000000000e+01,2.781376537107528926e-02
2.000000000000000000e+01,7.055818922815556768e-03
2.200000000000000000e+01,1.555850707602120676e-03
2.400000000000000000e+01,2.309133990590422566e-04
2.600000000000000000e+01,9.346958964635054064e-05
2.800000000000000000e+01,3.155619348813817779e-05
3.000000000000000000e+01,1.480901650082323113e-04
3.200000000000000000e+01,1.142791867556859295e-04
3.400000000000000000e+01,1.593730058113466909e-04
3.600000000000000000e+01,3.135428163150715566e-05
3.800000000000000000e+01,2.619366731587633918e-05
