8.000000000000000000e+00,9.950543904900751579e-01
1.000000000000000000e+01,9.945004294902684006e-01
1.200000000000000000e+01,9.967085953878406235e-01
1.400000000000000000e+01,9.955377113715666582e-01
1.600000000000000000e+01,9.947026676650386756e-01
1.800000000000000000e+01,9.933431677596102904e-01
2.000000000000000000e+01,9.896048734141843495e-01
2.200000000000000000e+01,9.826045202056027383e-01
2.400000000000000000e+01,9.612811697456714599e-01
2.600000000000000000e+01,9.269176069024367415e-01
2.800000000000000000e+01,8.296165605514339569e-01
3.000000000000000000e+01,6.518537642133147569e-01
3.200000000000000000e+01,4.106198434525068497e-01
3.400000000000000000e+01,1.712013130484186518e-01
3.600000000000000000e+01,5.347846663511594822e-02
3.800000000000000000e+01,1.984809937144567382e-02
4.000000000000000000e+01,9.072766916737499618e-03
4.200000000000000000e+01,6.830137451213303713e-03
4.400000000000000000e+01,3.912632212572018237e-03
