2.000000000000000000e+00,9.890223140825262771e-01
4.000000000000000000e+00,9.885129973843198581e-01
6.000000000000000000e+00,9.906152120729631028e-01
8.000000000000000000e+00,9.897090191882478294e-01
1.000000000000000000e+01,9.892594412975690421e-01
1.200000000000000000e+01,9.871770279433281781e-01
1.400000000000000000e+01,9.768093940929871710e-01
1.600000000000000000e+01,9.504616232603003700e-01
1.800000000000000000e+01,8.479447221674921709e-01
2.000000000000000000e+01,6.585408979089790726e-01
2.200000000000000000e+01,3.810981591696894211e-01
2.400000000000000000e+01,1.445390558032756678e-01
2.600000000000000000e+01,3.625732337077425954e-02
2.800000000000000000e+01,8.090152609106681519e-03
3.000000000000000000e+01,3.102556882323543458e-03
3.200000000000000000e+01,2.242158077149256339e-03
3.400000000000000000e+01,2.182483223886864596e-03
3.600000000000000000e+01,1.213496494085654657e-03
