8.000000000000000000e+00,9.972117910616146164e-01
1.000000000000000000e+01,9.937157779462555407e-01
1.200000000000000000e+01,9.949702789208961784e-01
1.400000000000000000e+01,9.869447571645829642e-01
1.600000000000000000e+01,9.564701609974579632e-01
1.800000000000000000e+01,8.879995185363505072e-01
2.000000000000000000e+01,6.603851387571646470e-01
2.200000000000000000e+01,3.937019230769230882e-01
2.400000000000000000e+01,1.364835809225957708e-01
2.600000000000000000e+01,2.999719652368937339e-02
2.800000000000000000e+01,1.311336717428088043e-02
3.000000000000000000e+01,1.077586206896551796e-02
3.200000000000000000e+01,1.590836780146357007e-03
3.400000000000000000e+01,2.430724355858045714e-03
3.600000000000000000e+01,6.670372429127292661e-03
3.800000000000000000e+01,3.296703296703296700e-03
4.000000000000000000e+01,4.702194357366771410e-03
4.200000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,4.417448923246825379e-03
