8.000000000000000000e+00,9.905809103789586789e-01
1.000000000000000000e+01,9.903402047656214569e-01
1.200000000000000000e+01,9.897479985948564041e-01
1.400000000000000000e+01,9.783246138626215949e-01
1.600000000000000000e+01,9.551443624035030888e-01
1.800000000000000000e+01,8.758042370669602006e-01
2.000000000000000000e+01,6.708295643547022014e-01
2.200000000000000000e+01,3.645199693406611097e-01
2.400000000000000000e+01,1.337921801517283904e-01
2.600000000000000000e+01,4.203647361693700624e-02
2.800000000000000000e+01,9.048640915593705175e-03
3.000000000000000000e+01,6.662822730476007475e-03
3.200000000000000000e+01,4.620431548306611714e-05
3.400000000000000000e+01,4.095796120370896916e-03
3.600000000000000000e+01,9.933547989312873413e-04
3.800000000000000000e+01,1.359117738428083184e-03
4.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,2.394980121664990261e-04
4.400000000000000000e+01,4.701899567425239985e-04
