0.000000000000000000e+00,9.077535328248609314e-01
2.000000000000000000e+00,8.805806109639570112e-01
4.000000000000000000e+00,8.332112308957716484e-01
6.000000000000000000e+00,7.968743708626604416e-01
8.000000000000000000e+00,7.278337260668511499e-01
1.000000000000000000e+01,6.164855581035699750e-01
1.200000000000000000e+01,4.124148556498454243e-01
1.400000000000000000e+01,2.401872505114250322e-01
1.600000000000000000e+01,7.201646291469177008e-02
1.800000000000000000e+01,2.843566708958808822e-02
2.000000000000000000e+01,1.644879286251753987e-03
2.200000000000000000e+01,3.510003472782740838e-04
2.400000000000000000e+01,1.726563569805314013e-03
2.600000000000000000e+01,3.051551806974134220e-03
2.800000000000000000e+01,1.785395454712921780e-04
3.000000000000000000e+01,1.771897666396135952e-04
3.200000000000000000e+01,4.025764847604706726e-04
3.400000000000000000e+01,3.575685361809379220e-04
3.600000000000000000e+01,1.641407209340099834e-04
3.800000000000000000e+01,2.382796260734150484e-04
